#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:PterosaurSmall" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:PterosaurSmall" lower="30.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="100.0">70.0</parameter>
#            <parameter id="diversificationRateFBD.t:PterosaurSmall" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:PterosaurSmall" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:PterosaurSmall" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:PterosaurSmall" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:PterosaurSmall" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.base.evolution.tree.TraitSet" traitname="date-backward" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=208.8,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,PVSJ 883=229.35,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4">
#                    <taxa id="TaxonSet.PterosaurSmall" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:PterosaurSmall" name="distribution">
#            <parameter id="clockRate.c:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:PterosaurSmall" name="distribution" x="@diversificationRateFBD.t:PterosaurSmall">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:PterosaurSmall" name="distribution" x="@originFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="30.0" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:PterosaurSmall" name="distribution" x="@samplingProportionFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:PterosaurSmall" name="distribution" x="@turnoverFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:PterosaurSmall" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="morphmodels.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:PterosaurSmall" id="StrictClock.c:PterosaurSmall" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	gammaShape	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD	proportionInvariant
211000	-2730.6325089602656	-2611.6495197906033	-118.98298916966226	-2611.6495197906033	54.041263379134804	216.76819746902999	0.004276380237259603	1.035589526228072	-112.27484492825569	0.033752951527307534	0.39761512800419424	0.5599909782869238	77.19040683420481	1	0.0
212000	-2711.021906264853	-2605.884618551539	-105.13728771331418	-2605.884618551539	44.244738425586625	170.96187961041363	0.005558966199877705	1.035589526228072	-98.51439147078332	0.038578781506154174	0.6499301856299675	0.2425590257451163	48.53817457604889	3	0.0
213000	-2713.846599613078	-2604.899981239695	-108.94661837338316	-2604.899981239695	46.17660653991771	187.9316770626167	0.006618229511037881	1.035589526228072	-102.57282224551133	0.06351405140619897	0.7547615451796217	0.1060102958299596	49.57056863113835	0	0.0
214000	-2711.6127584685178	-2606.648142181394	-104.96461628712362	-2606.648142181394	45.34370928302667	172.8040889518854	0.006811302534647653	1.035589526228072	-98.19055106126751	0.030638432443252928	0.9361221794806344	0.02656755139084406	48.56547908048364	1	0.0
215000	-2714.2924427764337	-2608.333995480658	-105.9584472957759	-2608.333995480658	45.645273897518585	169.22704360708644	0.005672004400353588	1.035589526228072	-99.45813370945478	0.04784426145707118	0.9199515498300758	0.01493778594993293	48.84571000754092	2	0.0
216000	-2709.3112515288058	-2604.9192362650274	-104.39201526377852	-2604.9192362650274	41.56533959159486	160.58431826793395	0.00669818066428577	1.035589526228072	-97.48677298611578	0.025534397668487377	0.9269732075563014	0.06904109277063725	50.39871538448984	0	0.0
217000	-2711.5399923620876	-2611.4357084273583	-100.1042839347291	-2611.4357084273583	40.255151833823206	147.0775574527911	0.006961489278498989	1.035589526228072	-93.55243079431426	0.04352596162453647	0.8768424608504055	0.08454242630966638	47.91830485135602	3	0.0
218000	-2706.5069029016036	-2605.1459079267815	-101.36099497482193	-2605.1459079267815	38.419956615035424	149.57109579382924	0.007496750894552968	1.035589526228072	-94.68066926087484	0.035234402029047686	0.8306280563336872	0.2601678455759209	39.23233653224454	3	0.0
219000	-2714.7447119902417	-2614.230984980075	-100.51372701016658	-2614.230984980075	40.93537639941884	143.96980608392857	0.006118925393960388	1.035589526228072	-94.06979979179091	0.05364515742789171	0.7425507071338869	0.2137238130667154	50.16415609152954	3	0.0
220000	-2708.700147483003	-2607.271866739327	-101.42828074367637	-2607.271866739327	37.035959679785236	147.09215056424387	0.0074129892275225364	1.035589526228072	-94.87526808037518	0.04344022382618762	0.7929793351774254	0.1652914774387149	39.51434236027393	1	0.0
221000	-2714.584343614459	-2611.9609798994616	-102.62336371499742	-2611.9609798994616	37.50665076975219	139.71394290359362	0.008352548054341222	1.035589526228072	-96.31924077330237	0.08166132758349	0.4955056243779908	0.22361665017125196	64.80394210091073	4	0.0
222000	-2708.421520995143	-2611.827135771505	-96.59438522363814	-2611.827135771505	36.234564569563766	136.86979805415822	0.007475219273113987	1.035589526228072	-89.7536279610649	0.027885243752224648	0.7945450348854731	0.306296206619528	37.00642413083968	4	0.0
223000	-2706.91575036105	-2602.156748234061	-104.75900212698872	-2602.156748234061	41.20074222762447	157.74894313743863	0.0073882948678492205	1.035589526228072	-98.37053216466968	0.06110187787912946	0.855199356169839	0.05177000526765593	57.4063536031099	1	0.0
224000	-2710.1422640615483	-2604.370955493938	-105.77130856761029	-2604.370955493938	42.41875601042707	158.87450756491143	0.007580926980408262	1.035589526228072	-99.2782651147224	0.04853824501685314	0.6321473246280898	0.2804706870532402	56.05398944179534	2	0.0
225000	-2706.8245261488937	-2600.0468601335892	-106.7776660153047	-2600.0468601335892	40.05869204853443	168.4044344379782	0.0068519062703698	1.035589526228072	-100.34329399569668	0.05478520494353917	0.6333136279175854	0.2575091147606493	45.8282183437792	1	0.0
226000	-2708.406170666172	-2603.5726708590114	-104.83349980716041	-2603.5726708590114	38.72575170083998	159.88389713177617	0.0066591580470044725	1.035589526228072	-98.22451736075382	0.03947636077816072	0.7585534261638379	0.1926208797597101	44.83728795251704	1	0.0
227000	-2709.3921851243613	-2604.8508547681104	-104.54133035625082	-2604.8508547681104	39.26655586496733	167.47270854972544	0.0067758872223719286	1.035589526228072	-98.21446196304026	0.07371719978927745	0.8770494539990494	0.03821588651697288	39.5114575520048	0	0.0
228000	-2710.4040500510573	-2608.4040022229656	-102.00004782809167	-2608.4040022229656	40.82264126412858	153.22706011126004	0.008581961026721586	1.035589526228072	-95.26544106086897	0.03246470182421231	0.8968516453727932	0.06997264738805196	42.40305621914999	0	0.0
229000	-2707.868614252462	-2605.4672320133527	-102.40138223910915	-2605.4672320133527	35.617969515322784	139.05373468986102	0.007310049965674114	1.035589526228072	-96.06342857255827	0.07084206014658506	0.6739562499760402	0.11747089653320308	39.181019859906634	1	0.0
230000	-2702.729042887072	-2603.772377528469	-98.95666535860302	-2603.772377528469	38.50068213256998	142.83908440273453	0.008085978267697073	1.035589526228072	-91.65242247012227	0.01549964487480059	0.9466165577255189	0.08535825954404959	39.181019859906634	2	0.0
231000	-2706.5022712209816	-2606.264077068349	-100.23819415263289	-2606.264077068349	35.02796226528448	127.368721345861	0.00920052783737903	0.7153903715680809	-93.54125290065126	0.02205628090010539	0.9466165577255189	0.027873333767658395	45.05083016629376	1	0.0
232000	-2704.0764679228914	-2605.6848541070917	-98.39161381579956	-2605.6848541070917	37.00633017319671	138.7911771098887	0.007859120930177647	0.7153903715680809	-92.35605343526834	0.06691665325135603	0.8354039371618517	0.04752548413610301	37.5884939725867	2	0.0
233000	-2712.2716894029395	-2607.9242209684407	-104.34746843449874	-2607.9242209684407	37.30274044829853	155.53770283353492	0.0074551565940167075	0.7153903715680809	-98.37719123983634	0.08974657983349606	0.7072832183954283	0.12630180609157723	52.93078738494511	2	0.0
234000	-2712.1807731721024	-2608.5870247251173	-103.59374844698516	-2608.5870247251173	38.769622091962255	163.18770438530308	0.007325773771261782	0.7153903715680809	-97.31671368518688	0.040259676181627325	0.7242483657737164	0.21009803618507367	39.534634980197644	2	0.0
235000	-2722.191458335928	-2611.4654509862694	-110.72600734965876	-2611.4654509862694	38.89015466159335	149.37072751207293	0.008242001244067055	0.7153903715680809	-104.6951382153181	0.06789467670303305	0.11792514442939123	0.7635310456718807	46.69486623633097	2	0.0
236000	-2715.896413050561	-2611.9396703282714	-103.95674272228969	-2611.9396703282714	35.46755131376214	162.4650251591003	0.0073738733157494765	0.7153903715680809	-97.89341950002937	0.06189184311845683	0.7008246676250394	0.18888888726867561	37.51772426678867	1	0.0
237000	-2708.7971897885527	-2612.735222312108	-96.06196747644482	-2612.735222312108	31.8012532755361	119.54118774149187	0.01069588059451805	0.7153903715680809	-90.0560519394266	0.07404124438614283	0.8255922357282331	0.09679458500879475	40.782111977935465	2	0.0
238000	-2703.5271322770423	-2609.667852716127	-93.85927956091513	-2609.667852716127	32.970613825797514	119.51303558497261	0.009944848430246359	0.7153903715680809	-87.7221531032107	0.05218267865551275	0.8762962763105482	0.06793950143947117	33.45597507864718	1	0.0
239000	-2709.2997609367367	-2609.034282924887	-100.26547801184972	-2609.034282924887	33.665647471285666	125.18335551301004	0.008865836877115476	1.8441437116187689	-93.1543897770755	0.08241032786076774	0.8483852440396861	0.0382736945814034	49.75272658286661	1	0.0
240000	-2708.816169497779	-2611.4841188651308	-97.33205063264833	-2611.4841188651308	31.09024578498828	114.63211822217058	0.010795169763847014	1.8441437116187689	-90.22899215332966	0.11429711705726182	0.8436224196783708	0.024559408757058265	40.05798878749386	0	0.0
241000	-2707.5022364944552	-2612.9592730435156	-94.54296345093945	-2612.9592730435156	30.306121754257145	112.15446407397486	0.01067609059971959	1.8441437116187689	-87.44919126277992	0.09885872315600293	0.7215884481790622	0.13477161946803248	31.163591610961824	1	0.0
242000	-2702.43648766453	-2609.8522587154425	-92.58422894908762	-2609.8522587154425	30.730772176938814	106.89522269962931	0.009609276683674181	1.8441437116187689	-85.3908489123799	0.061717098487166236	0.8322529854825789	0.1307494839635899	33.59855631785473	2	0.0
243000	-2699.5152995355675	-2606.369867987778	-93.14543154778947	-2606.369867987778	31.10352918716631	107.850418134371	0.011178563080003347	1.8441437116187689	-85.99012375054498	0.06889180904551216	0.8816215876793081	0.0913578810979392	33.2289744650075	3	0.0
244000	-2701.970429510883	-2607.4319513642413	-94.538478146642	-2607.4319513642413	30.566755434086513	109.9598619602762	0.011621447267658788	1.048357736867402	-88.23849939683967	0.10639836569648145	0.8528454840500688	0.05297453575121895	37.57081725179968	0	0.0
245000	-2701.047823773552	-2610.9751031369024	-90.07272063664952	-2610.9751031369024	30.341379558369603	99.33303204027162	0.01047671463782078	1.048357736867402	-83.44832617407783	0.039329273138815034	0.8256209162363352	0.23075536321367127	32.53889391107654	3	0.0
246000	-2701.5691914422237	-2607.856938510872	-93.71225293135153	-2607.856938510872	30.403246855198052	108.81079910305981	0.011292123644069322	1.048357736867402	-87.3874743976106	0.07860078752181744	0.7271715227182867	0.19551112388582667	33.91593742035798	2	0.0
247000	-2703.7543361733537	-2613.4674713706636	-90.28686480269003	-2613.4674713706636	32.36056957492182	106.54974112034208	0.009390886071874134	1.048357736867402	-83.87024393583147	0.05882849361261451	0.8177954438303013	0.1142505934806995	34.37646329949448	4	0.0
248000	-2702.3058260694115	-2607.0394573357435	-95.26636873366786	-2607.0394573357435	31.013300858640626	115.60583045226723	0.010252876004141726	1.048357736867402	-88.91819596126089	0.07154476308688021	0.8559748727634666	0.09206748688931186	38.05258157116811	1	0.0
249000	-2699.37186754606	-2608.983684379965	-90.38818316609506	-2608.983684379965	29.94984080031278	105.22303083174779	0.01063537284739429	1.048357736867402	-83.84126168559368	0.044959347835593785	0.8348906341428162	0.20684716264667924	30.166426362876486	3	0.0
250000	-2702.40973625667	-2608.615196873739	-93.79453938293096	-2608.615196873739	29.975376587803215	104.27702916157942	0.010417277590193298	1.048357736867402	-86.9919255998653	0.029968041246969595	0.8424529889289987	0.26651877928816364	36.73811867465212	2	0.0
251000	-2702.087683296475	-2611.4560730400694	-90.63161025640572	-2611.4560730400694	29.44999999999999	99.26444060175005	0.011491166992279972	1.048357736867402	-84.32230234532435	0.08570692083211402	0.8417116999880507	0.042147889922274126	31.312793472454725	1	0.0
252000	-2705.4363243434454	-2611.351523315464	-94.08480102798165	-2611.351523315464	30.225928380972046	101.81305151277854	0.012814671673631617	1.048357736867402	-87.6677675197141	0.15699302604816723	0.8220430198172956	0.025558049011699554	35.36369656273056	2	0.0
253000	-2701.4917273989186	-2612.7249422575624	-88.76678514135597	-2612.7249422575624	30.228758192488282	96.75043135501693	0.010828786549651163	1.048357736867402	-82.17181868243513	0.041319502896733744	0.9277546338473258	0.07547180919104025	35.36369656273056	3	0.0
254000	-2702.349068864087	-2611.1628816531106	-91.18618721097609	-2611.1628816531106	30.257549665700523	102.93394573962829	0.01119435254900447	1.048357736867402	-84.8638874378541	0.12370858590320159	0.8515528496726824	0.039344588113546235	31.231875386660285	2	0.0
255000	-2710.2524161892716	-2613.8594959035436	-96.39292028572783	-2613.8594959035436	30.5775578504778	118.81522751063687	0.010288435708044982	1.048357736867402	-90.07598276980868	0.12081265348556917	0.7581574894565866	0.08210216692061781	33.44354329758166	1	0.0
256000	-2707.916832518931	-2612.70315380768	-95.2136787112513	-2612.70315380768	30.727358843466046	109.47896505544452	0.010288435708044982	1.47337993899033	-88.29004102777682	0.04925263581517465	0.6682215609089828	0.3115891721749199	36.22398248528615	3	0.0
257000	-2710.3736216115644	-2612.0373361957913	-98.33628541577296	-2612.0373361957913	32.88159893258877	129.1225689201372	0.009710052512296967	1.47337993899033	-91.51771172249444	0.06237966303448808	0.882634547137564	0.03663810491599049	43.416485181448664	2	0.0
258000	-2710.7845401618233	-2610.8912393219007	-99.89330083992282	-2610.8912393219007	34.37231650680364	129.62594871240242	0.010165812380600388	1.47337993899033	-93.13202629425828	0.0747909542263973	0.90423253517778	0.053283348674953934	35.92946129647158	2	0.0
259000	-2708.2979148482873	-2614.3192540485293	-93.97866079975792	-2614.3192540485293	31.495655704025758	116.70368779955942	0.01099002394370237	1.47337993899033	-87.17991215385756	0.06594977616981298	0.8741533904321601	0.05006890786757458	33.71621793574601	1	0.0
260000	-2705.357704357372	-2614.0962751631123	-91.26142919425955	-2614.0962751631123	30.439149568164172	109.56740607998228	0.011511071355241277	1.47337993899033	-84.19367638689174	0.038175791342010816	0.9383120901392611	0.06041762066699952	31.249828159673175	1	0.0
261000	-2699.498633961795	-2609.3684281309465	-90.1302058308485	-2609.3684281309465	30.105962221942477	95.74422222435717	0.01047537474963509	1.47337993899033	-82.99738347080037	0.03446374986606561	0.9392077222553116	0.12756200102089293	30.53071765273202	2	0.0
262000	-2700.7495266449287	-2614.45855982451	-86.29096682041866	-2614.45855982451	30.078336063078705	85.02051008495164	0.0135523102200351	1.47337993899033	-79.4803542258679	0.147822260805433	0.8314156206323088	0.0317216880213134	30.569779946593933	1	0.0
263000	-2697.01791634175	-2609.705943164162	-87.31197317758821	-2609.705943164162	30.13269847151044	96.02084125275742	0.012071624596777743	1.47337993899033	-80.42210977437276	0.05278634907313268	0.8344561015805778	0.15135701007276545	30.254560684949972	4	0.0
264000	-2701.8760034179486	-2608.3887114690247	-93.48729194892393	-2608.3887114690247	29.70318753707532	105.47491658836248	0.011106958618321765	1.47337993899033	-86.61857114236913	0.05525826306895818	0.8066876892489814	0.11610650921003794	30.93922092230452	1	0.0
265000	-2700.7854783475027	-2612.099574779537	-88.68590356796587	-2612.099574779537	29.44999999999999	93.73579645931447	0.013292953635339593	1.47337993899033	-81.95791995363072	0.09053933585681083	0.7965083554050647	0.12666333460867316	32.33661715713529	2	0.0
266000	-2701.1560846446414	-2612.4316800781917	-88.72440456644988	-2612.4316800781917	30.897613928045345	91.1293951862075	0.013708034163336704	1.47337993899033	-81.99294726285825	0.08772639038502428	0.7430706392340406	0.19375675369173093	34.63767161647485	3	0.0
267000	-2702.0369858067515	-2612.921398188778	-89.11558761797379	-2612.921398188778	29.44999999999999	92.24210561306887	0.013618484832762531	1.47337993899033	-82.39206293748437	0.10241776019158172	0.6029560381095382	0.3019340462804112	31.02930179941485	3	0.0
268000	-2699.220273049036	-2608.5062077792354	-90.7140652698006	-2608.5062077792354	30.274920153533802	97.23652800996162	0.011916632165906634	1.47337993899033	-83.95423983887684	0.07527911811310493	0.8388395889708123	0.08026403541815931	35.26822543661655	0	0.0
269000	-2703.9781450642276	-2612.4377487287047	-91.54039633552311	-2612.4377487287047	29.44999999999999	97.9852292670856	0.011916632165906634	1.47337993899033	-84.16817141745686	0.02457605719158058	0.9180462973224395	0.12547124874701535	34.015781483966386	1	0.0
270000	-2701.7966344413676	-2611.3672256254613	-90.42940881590626	-2611.3672256254613	29.492956252364742	101.98241012185446	0.01201497710798596	1.47337993899033	-83.59721963648478	0.060258355054779035	0.8955834493852866	0.05442899463044927	34.63281138816585	2	0.0
271000	-2700.725598367297	-2608.436574794728	-92.28902357256905	-2608.436574794728	30.787436789553855	104.17426388273213	0.010576342684073661	1.47337993899033	-85.55790836936413	0.08774708906068293	0.7566077992073853	0.1801444177189457	36.403169104490175	3	0.0
272000	-2695.923161622492	-2608.860772361112	-87.06238926137985	-2608.860772361112	29.44999999999999	94.92218280103597	0.011455987816517315	1.47337993899033	-80.04945064237413	0.04182558235266204	0.9752262186426398	0.008746008947443658	30.553909715643652	1	0.0
273000	-2693.706886764605	-2607.4303123246364	-86.27657443996839	-2607.4303123246364	29.44999999999999	87.42032398333833	0.013049458828960107	1.47337993899033	-79.24456316991994	0.0405025232991038	0.976417922594707	0.01069226463957061	33.04912914297217	2	0.0
274000	-2696.814965596625	-2612.4231298382706	-84.39183575835418	-2612.4231298382706	29.800752214081104	90.69105872587649	0.01182367173320597	1.47337993899033	-77.34202094153787	0.03931220091426211	0.9771065904018325	0.01417568303088112	30.11238062403896	0	0.0
275000	-2699.457073358064	-2610.9412456522277	-88.51582770583627	-2610.9412456522277	29.789661437205517	95.34830939228141	0.013058711391209106	1.47337993899033	-81.60567311386713	0.05062511491476366	0.9712950293139847	0.008386444392016476	34.89358902119346	1	0.0
276000	-2704.0494781954308	-2614.466902420666	-89.58257577476483	-2614.466902420666	29.484047490842386	93.28666237996781	0.012150105129507047	1.47337993899033	-81.41298322334889	0.009524977945529197	0.9551990403639737	0.23645525864204275	32.29293097452105	3	0.0
277000	-2713.4868838698244	-2618.622588771979	-94.86429509784554	-2618.622588771979	30.55041307434171	110.14174635755353	0.00957760121965663	1.47337993899033	-87.17018248724118	0.016411955664924174	0.912726030698868	0.21377317551840483	32.531240635432894	2	0.0
278000	-2706.2288762867724	-2615.600623775144	-90.62825251162835	-2615.600623775144	29.49976055975821	102.29391933575684	0.00999177271564606	1.47337993899033	-83.61558999616558	0.041834907871040654	0.9451738320499102	0.05226927864273496	33.07335866922928	2	0.0
279000	-2706.1609512705895	-2615.018941734321	-91.1420095362689	-2615.018941734321	30.025551316248265	107.97287497867926	0.011460155112510377	1.47337993899033	-84.29516039314498	0.05812449690401614	0.9282750884236204	0.04451239025690292	30.72806594056177	0	0.0
280000	-2707.7437612597887	-2613.519009032987	-94.22475222680148	-2613.519009032987	29.857233746434122	110.99882052917134	0.010792251116709537	1.47337993899033	-87.25738520028857	0.04533733917981595	0.8594060213835577	0.09963219537192493	30.331949252924414	0	0.0
281000	-2709.2980923661044	-2614.851320722446	-94.44677164365854	-2614.851320722446	30.734717627558698	114.03122896911862	0.01015209118714913	1.47337993899033	-87.61330802354716	0.06003788896715654	0.7913428278339929	0.19905280371532627	33.69171543968553	2	0.0
282000	-2705.7015865404023	-2610.5960387757373	-95.10554776466515	-2610.5960387757373	29.82857523904376	107.82086201369306	0.009996982041988917	1.47337993899033	-88.37045832004162	0.11645451285940081	0.6163386373398176	0.20081741006894072	37.188572037389015	3	0.0
283000	-2710.500412747935	-2612.9484121155324	-97.5520006324026	-2612.9484121155324	30.374993907651607	110.42166106815776	0.010733955445716073	1.47337993899033	-90.82474926908228	0.10956566572549653	0.7627043876324687	0.10323442368275844	44.574388718851694	1	0.0
284000	-2710.3212089101385	-2614.9682825983896	-95.35292631174875	-2614.9682825983896	30.21947253272182	111.00743402972819	0.011488515608812479	1.47337993899033	-88.44098271233062	0.05042637677826229	0.847698374359904	0.19783841921254536	34.22587741717347	1	0.0
285000	-2703.162659711074	-2607.7818023034533	-95.38085740762082	-2607.7818023034533	31.693513340215315	117.85677598091857	0.01034100242411557	1.47337993899033	-88.04606709168002	0.025831829960988092	0.9216398724604651	0.09460523988252184	36.76162809199813	1	0.0
286000	-2712.9983082366703	-2624.107479323951	-88.89082891271958	-2624.107479323951	29.44999999999999	102.26181671187194	0.013557622868234743	0.8524246382103421	-82.65201501935934	0.0564210654523211	0.9586501647582715	0.01826795494071077	30.15756584554995	1	0.0
287000	-2710.1713794207085	-2616.423752165186	-93.74762725552206	-2616.423752165186	29.547323490542073	106.14117825398407	0.011236286872093887	0.8524246382103421	-87.0473836357701	0.02631431991023547	0.9653417078626534	0.0554553202624866	39.32094576471445	0	0.0
288000	-2701.90913347203	-2610.984997466078	-90.92413600595249	-2610.984997466078	29.924355661052914	103.69155300161395	0.013670748077125228	0.8524246382103421	-84.789625161736	0.07671468386577822	0.8637626079410573	0.0396765662056788	32.04013657507859	1	0.0
289000	-2700.0128547846593	-2608.613965922453	-91.39888886220636	-2608.613965922453	29.899167762429087	101.9671372772496	0.010648762191497163	1.5864551831304976	-84.50850169643088	0.07054440545857432	0.8465574641076716	0.11614781564292888	35.07996653903919	2	0.0
290000	-2705.063384543217	-2609.5262265227097	-95.53715802050759	-2609.5262265227097	30.65921027255451	111.72886146576128	0.010648762191497163	1.5864551831304976	-88.62173496954249	0.06525683401341224	0.6950673365476009	0.242727588387527	30.94786684914058	1	0.0
291000	-2703.453759632935	-2608.3612700546773	-95.09248957825795	-2608.3612700546773	31.68194285375633	111.96692530759515	0.010430381988314991	1.5864551831304976	-88.19845070540626	0.06968263016334401	0.6991776888204595	0.17936555856464134	31.84924120597738	2	0.0
292000	-2697.6752551534596	-2607.257860593833	-90.41739455962663	-2607.257860593833	29.55020035706169	95.51004789278817	0.01099470475084316	1.5864551831304976	-83.43106608436321	0.05470336880130105	0.8227005129295886	0.15451769955490746	30.068278137648196	1	0.0
293000	-2704.050884315763	-2608.91132317543	-95.13956114033329	-2608.91132317543	29.60256475246065	98.86776899949393	0.011544749246695412	1.5864551831304976	-88.29708471033672	0.11171722098553899	0.6160361743149156	0.24596904119023794	32.49239197891858	0	0.0
294000	-2709.704018169978	-2615.5764991646365	-94.12751900534143	-2615.5764991646365	29.77766561077419	108.13908003748459	0.011412362492049447	1.5864551831304976	-87.28212792141885	0.11426463848947463	0.7654213282098824	0.06462346870173095	30.991820411515093	1	0.0
295000	-2706.6277459670537	-2612.6677020061156	-93.96004396093824	-2612.6677020061156	29.63359462965565	114.56083714813911	0.011030311708213765	1.5864551831304976	-87.08722460649702	0.07527689179867857	0.8516802974290635	0.08278088190319961	31.704362335960063	1	0.0
296000	-2698.7930718463576	-2607.5331034740616	-91.2599683722961	-2607.5331034740616	29.731528597891955	103.14033404617547	0.011030311708213765	1.5864551831304976	-83.69445123615529	0.022132056309589417	0.9412126406799456	0.11852527098745431	31.707740350500163	1	0.0
297000	-2708.748482603826	-2612.6379099139863	-96.11057268983944	-2612.6379099139863	30.043922879063466	110.44501097848512	0.010000764957751715	3.320302441860421	-87.52192659524182	0.08182006269044234	0.9006090821182565	0.037629812391125554	38.17312956430194	1	0.0
298000	-2714.972717671054	-2617.484652879673	-97.48806479138089	-2617.484652879673	29.89298669006772	106.37179216137756	0.010000764957751715	3.320302441860421	-88.83803724698572	0.06510295725903224	0.6276917403338571	0.35611634358193156	36.17241371667633	2	0.0
299000	-2711.82924628019	-2617.2105658142223	-94.61868046596793	-2617.2105658142223	29.970994360691847	113.86989707814166	0.011745834324395186	1.8176685341347254	-87.53906281952182	0.08513652770326917	0.8001961790600668	0.09018377235149878	32.92683852281244	1	0.0
300000	-2715.644449549265	-2614.570684014553	-101.07376553471195	-2614.570684014553	31.443395099661213	117.69132286160496	0.01081411062024513	1.8176685341347254	-93.88160438492463	0.057973943340458314	0.7172151171077017	0.3282074589664073	35.85535525942806	0	0.0
301000	-2705.3865507759688	-2609.1039717894164	-96.28257898655248	-2609.1039717894164	30.65838568501359	127.13656338213838	0.009880109138575704	1.8176685341347254	-89.10616855072993	0.06023620557023297	0.8995677702775765	0.046539202347199035	32.881738075715894	1	0.0
