#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:bears_morphology_beast" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:bears_morphology_beast" lower="35.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="55.0">40.0</parameter>
#            <parameter id="diversificationRateFBD.t:bears_morphology_beast" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:bears_morphology_beast" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:bears_morphology_beast" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:bears_morphology_beast" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:bears_morphology_beast" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:bears_morphology_beast" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:bears_morphology_beast" spec="beast.base.evolution.tree.TraitSet" traitname="date-backward" value="Agriarctos_spp_6.3=6.3,Ailurarctos_lufengensis_7.0=7.0,Ailuropoda_melanoleuca_0=0,Ballusia_elmensis_18.3=18.3,Helarctos_malayanus_0=0,Indarctos_arctoides_7.3=7.3,Indarctos_punjabiensis_7.3=7.3,Indarctos_vireti_8.2=8.2,Kretzoiarctos_beatrix_11.5=11.5,Melursus_ursinus_0=0,Tremarctos_ornatus_0=0,Ursavus_brevirhinus_16.4=16.4,Ursavus_primaevus_14.8=14.8,Ursus_americanus_0=0,Ursus_arctos_0=0,Ursus_maritimus_0=0,Ursus_thibetanus_0=0,Zaragocyon_daamsi_21.4=21.4">
#                    <taxa id="TaxonSet.bears_morphology_beast2" spec="beast.base.evolution.alignment.TaxonSet">
#                        <alignment filter="1-62" id="bears_morphology_beast2" spec="beast.base.evolution.alignment.FilteredAlignment">
#                            <userDataType ambiguities="" id="morphDataType.bears_morphology_beast2" nrOfStates="2" spec="beast.base.evolution.datatype.StandardData"/>
#                        </alignment>
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.bears_morphology_beast2"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:bears_morphology_beast" name="distribution">
#            <parameter id="clockRate.c:bears_morphology_beast" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:bears_morphology_beast" name="distribution" x="@diversificationRateFBD.t:bears_morphology_beast">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:bears_morphology_beast2" name="distribution">
#            <parameter id="gammaShape.s:bears_morphology_beast2" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <mean id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:bears_morphology_beast" name="distribution" x="@originFBD.t:bears_morphology_beast">
#            <Uniform id="Uniform.9" lower="35.0" name="distr" upper="55.0"/>
#        </prior>
#        <prior id="HyperPrior.hyperExponential-mean-originPriorFBD.t:bears_morphology_beast" name="distribution">
#            <parameter id="parameter.hyperExponential-mean-originPriorFBD.t:bears_morphology_beast" name="x" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:bears_morphology_beast" name="distribution" x="@samplingProportionFBD.t:bears_morphology_beast">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:bears_morphology_beast" name="distribution" x="@turnoverFBD.t:bears_morphology_beast">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <distribution id="living_bears1.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:bears_morphology_beast">
#            <taxonset id="living_bears1" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Ailuropoda_melanoleuca_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Helarctos_malayanus_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Melursus_ursinus_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ursus_americanus_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ursus_arctos_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ursus_maritimus_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Ursus_thibetanus_0" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Tremarctos_ornatus_0" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@bears_morphology_beast2" id="morphTreeLikelihood.bears_morphology_beast2" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:bears_morphology_beast">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:bears_morphology_beast2" shape="@gammaShape.s:bears_morphology_beast2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:bears_morphology_beast2" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel datatype="@morphDataType.bears_morphology_beast2" id="LewisMK.s:bears_morphology_beast2" spec="morphmodels.evolution.substitutionmodel.LewisMK"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:bears_morphology_beast" id="StrictClock.c:bears_morphology_beast" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	TreeHeight	mutationRate	morphTreeLikelihood.bears_morphology_beast2	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD	clockRate	gammaShape	monophyletic(living_bears1)	mrca.date-backward(living_bears1)	parameter.hyperExponential-mean-originPriorFBD	HyperPrior.hyperExponential-mean-originPriorFBD
0	-744.7200887718221	-590.1034052429121	-154.61668352891004	24.73850235676677	1.0	-590.1034052429121	-140.52095125535607	1.0	0.5	0.5	40.0	0	1.0	1.0	1	1.1844677101832097	10.0	-2.302585092994046
1000	-529.0670460430356	-469.8596710540184	-59.20737498901713	21.767445700441897	1.0	-469.8596710540184	-51.99294301240694	0.06201701790548153	0.7535096601159474	0.34581667940461525	35.11866206501635	7	0.21232051412157082	1.0	0	8.155727300707877	8.16238263818849	-2.099536116329319
2000	-509.30723785972924	-446.6048928554723	-62.70234500425691	23.7098448267423	1.0	-446.6048928554723	-54.824715871485246	0.1466497422737108	0.34811497198835994	0.6657527004401345	40.8985716139881	8	0.12813846116643537	1.543938599074782	0	13.872645405804526	9.407656164037885	-2.241523843298556
3000	-515.5275737547834	-451.529522507875	-63.99805124690836	22.546883768694162	1.0	-451.529522507875	-56.188939843695074	0.08499746836257248	0.5177937566112205	0.5605133925926152	38.08713483448395	7	0.15393289749166722	1.543938599074782	0	14.460337082935435	9.407656164037885	-2.241523843298556
4000	-512.6779248347231	-446.90971610677786	-65.76820872794517	24.389978714041003	1.0	-446.90971610677786	-57.701296980056355	0.15361515967736347	0.5438761148016379	0.2561299374336647	35.75986318072213	6	0.07467384913318291	1.543938599074782	0	11.668835550323202	11.166321276754102	-2.412902219244624
5000	-508.19552320125666	-439.12305061701136	-69.07247258424529	25.71835283148357	1.0	-439.12305061701136	-61.40893244902855	0.15794563499961264	0.46002615945964753	0.47834804179232665	42.151341778959534	7	0.12460680013896323	1.543938599074782	0	16.62196187332858	7.308462608192811	-1.9890329381259828
6000	-502.1019023067487	-437.13947998361294	-64.96242232313575	25.183745862040404	1.0	-437.13947998361294	-57.71447106800553	0.10114962516922803	0.3977321270552815	0.6180772740346796	35.13884703895696	7	0.09293699532662243	1.8176024381128226	0	16.554065721433993	4.158927648187584	-1.4252572641650172
7000	-512.4795161370207	-442.82321139319816	-69.65630474382253	24.755485345890953	1.0	-442.82321139319816	-60.94254170202325	0.1564149433313579	0.4606065883064115	0.35369810678891467	36.73805473649636	5	0.0706688900789947	3.16889936491464	0	14.03039314558072	4.158927648187584	-1.4252572641650172
8000	-504.18086163260347	-438.8604927363303	-65.32036889627317	24.732578033227618	1.0	-438.8604927363303	-57.325859562866505	0.09316662278482236	0.6056280040502122	0.5446864867896895	36.85012829515586	7	0.10344499729197054	3.16889936491464	0	16.986260611074947	2.2638939430378873	-0.817086314295748
9000	-503.06339578714295	-433.14110139071795	-69.92229439642502	26.304100778936625	1.0	-433.14110139071795	-60.923710580606794	0.015662379757659318	0.9251604334153092	0.26219679318515976	36.95855748461802	6	0.06333522597071888	3.16889936491464	0	15.956913979027098	2.2638939430378873	-0.817086314295748
10000	-503.347441105968	-440.20253329632646	-63.14490780964153	21.4	1.0	-440.20253329632646	-55.150962464114386	0.1297561435463007	0.34584294873450194	0.7771906552694173	37.06870883325534	9	0.07874984086385085	3.1361770221694263	0	16.32582066990492	2.2638939430378873	-0.817086314295748
11000	-508.54086607983425	-435.4283069990875	-73.1125590807467	23.464321736793135	1.0	-435.4283069990875	-65.12601092487695	0.1694664415694065	0.4115344655596812	0.36293526378867264	37.72258055702184	5	0.06867577095147365	2.9996823116203735	0	17.527087790650697	2.2638939430378873	-0.817086314295748
12000	-518.7616659420593	-446.18766735467665	-72.57399858738259	26.00992197040593	1.0	-446.18766735467665	-65.88604086855985	0.07749325964750887	0.2934461397825842	0.7311398740915727	43.51176900208787	7	0.0447693860618617	1.8407503701904069	0	26.00992197040593	2.2638939430378873	-0.817086314295748
13000	-503.9359340370527	-436.51307826110855	-67.4228557759441	23.377434974134363	1.0	-436.51307826110855	-58.94404826062947	0.10001471845845127	0.21486886925312157	0.820638140614835	35.77960089285831	8	0.07226837795187918	3.6587620788391018	0	22.870483155938146	2.2638939430378873	-0.817086314295748
14000	-504.2486452955635	-441.8419629758888	-62.40668231967469	21.4	1.0	-441.8419629758888	-55.67121062538041	0.17699231538619398	0.16601125136775766	0.8150468879881274	36.25847010517815	9	0.060612675840911054	1.993453997442798	0	16.42600877447189	1.7181311022068624	-0.5412371315974828
15000	-508.27278863303707	-435.2110571641691	-73.06173146886796	26.433900721510263	1.0	-435.2110571641691	-66.52036693557126	0.10765715556652607	0.7212866078641432	0.14632912075308457	40.307572078719865	7	0.081510813101505	1.993453997442798	0	24.923161506445915	1.7181311022068624	-0.5412371315974828
16000	-505.8264753685588	-434.6382569912599	-71.18821837729892	31.38472250025874	1.0	-434.6382569912599	-64.5765636340345	0.06614684140694929	0.6456282549798938	0.401366728719546	38.00397128125906	7	0.06469881083387362	1.993453997442798	0	31.38472250025874	1.7181311022068624	-0.5412371315974828
17000	-503.35597273161807	-435.91204824070536	-67.44392449091268	28.468378955350488	1.0	-435.91204824070536	-60.434910647025845	0.10599432994328084	0.3425870377239705	0.5950220325424797	38.927794712323454	8	0.07950698427127771	2.350667270617102	0	28.468378955350488	1.9211725782153615	-0.6529357174479558
18000	-508.05549991383356	-435.6634826766462	-72.39201723718735	26.318642014297122	1.0	-435.6634826766462	-65.52138072139851	0.052130891051325026	0.7904233696130127	0.19252902355103158	38.58007279786036	5	0.04348082659188985	2.044899037130507	0	24.78937365007937	1.9211725782153615	-0.6529357174479558
19000	-504.95291797403496	-433.2621198147702	-71.69079815926476	26.65790986277992	1.0	-433.2621198147702	-64.96876624234407	0.1220861574086315	0.5986779897701606	0.2949216132448394	37.46408331860556	6	0.07160132466822909	2.044899037130507	0	25.052688095504006	1.9211725782153615	-0.6529357174479558
20000	-501.6961296305818	-437.4945707479749	-64.20155888260692	27.883578261665825	1.0	-437.4945707479749	-58.66735386525513	0.1136798039233541	0.6126175236096575	0.29888178129583076	35.841114294381875	7	0.10264339183566955	1.3468067268429946	0	15.017830574303943	1.1886511912212248	-0.17281921152478952
21000	-511.397952458483	-437.3176891639502	-74.08026329453281	29.24600880492497	1.0	-437.3176891639502	-67.81543231365426	0.09561497736348233	0.6192868054096299	0.40027983571762843	38.63277041765095	3	0.08739174142316575	2.308701786049454	0	15.430460659079573	0.9518643558229753	0.0493327377217203
22000	-501.9226652439523	-431.01501467111154	-70.90765057284074	23.969712249369106	1.0	-431.01501467111154	-65.18550973739109	0.13908684447148117	0.7395342974235452	0.12756675051521935	37.128716820479944	2	0.07068646502323903	2.308701786049454	0	16.21693486311491	0.5218881516375307	0.6503019829519768
23000	-503.94449414918427	-437.3392831717688	-66.60521097741551	24.47398803837896	1.0	-437.3392831717688	-60.58704461055658	0.02978707625607472	0.8762360013558077	0.19608160385663292	38.63049733890713	5	0.11688573432183383	1.5209821973950945	0	15.629362534474398	0.9809801939152627	0.019203009309413453
