#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnSurvival="false" id="BDMMPrime.t:PterosaurSmall" spec="bdmmprime.distribution.BirthDeathMigrationDistribution">
#            <parameterization id="CanonicalBDMMPrimeParameterization.t:PterosaurSmall" spec="bdmmprime.parameterization.CanonicalParameterization">
#                <birthRate id="birthRateSVCanonical.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineVectorParameter" timesAreAges="true">
#                    <parameter id="birthRateCanonical.t:PterosaurSmall" name="skylineValues" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter id="originBDMMPrime.t:PterosaurSmall" name="processLength" spec="beast.core.parameter.RealParameter">70.0</parameter>
#                    <typeSet id="typeSetBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.TypeSet">
#                        <typeTraitSet id="typeTraitSet.t:PterosaurSmall" spec="bdmmprime.util.InitializedTraitSet" traitname="type" value="Austriadactylus cristatus=NOT_SET,Austriadraco dallavecchiai=NOT_SET,Caelestiventus hanseni=NOT_SET,Carniadactylus rosenfeldi=NOT_SET,Dromomeron gigas=NOT_SET,Dromomeron gregorii=NOT_SET,Dromomeron romeri=NOT_SET,Eudimorphodon ranzii=NOT_SET,Faxinalipterus minimus=NOT_SET,Ixalerpeton polesinensis=NOT_SET,Kongonaphon kely=NOT_SET,Lagerpeton chanarensis=NOT_SET,Maehary bonapartei=NOT_SET,PVSJ 883=NOT_SET,Pachagnathus benitoi=NOT_SET,Peteinosaurus zambellii=NOT_SET,Preondactylus buffarinii=NOT_SET,Raeticodactylus filisurensis=NOT_SET,Scleromochlus taylori=NOT_SET,Seazzadactylus venieri=NOT_SET,Yelaphomte praderioi=NOT_SET">
#                            <taxa id="TaxonSet.1" spec="beast.evolution.alignment.TaxonSet">
#                            </taxa>
#                        </typeTraitSet>
#                    </typeSet>
#                </birthRate>
#                <deathRate id="deathRateSVCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineVectorParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall">
#                    <parameter id="deathRateCanonical.t:PterosaurSmall" name="skylineValues" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </deathRate>
#                <samplingRate id="samplingRateSVCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineVectorParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall">
#                    <parameter id="samplingRateCanonical.t:PterosaurSmall" name="skylineValues" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                </samplingRate>
#                <rhoSampling id="rhoSamplingProbTPCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.TimedParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall"/>
#                <removalProb id="removalProbSVCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineVectorParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall">
#                    <parameter estimate="false" id="removalProbCanonical.t:PterosaurSmall" lower="0.0" name="skylineValues" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                </removalProb>
#                <migrationRate id="migrationRateSMCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineMatrixParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall">
#                    <parameter estimate="false" id="migrationRateCanonical.t:PterosaurSmall" name="skylineValues" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </migrationRate>
#                <birthRateAmongDemes id="birthRateAmongDemesSMCanonical.t:PterosaurSmall" processLength="@originBDMMPrime.t:PterosaurSmall" spec="bdmmprime.parameterization.SkylineMatrixParameter" timesAreAges="true" typeSet="@typeSetBDMMPrime.t:PterosaurSmall">
#                    <parameter estimate="false" id="birthRateAmongDemesCanonical.t:PterosaurSmall" name="skylineValues" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </birthRateAmongDemes>
#                <typeSet idref="typeSetBDMMPrime.t:PterosaurSmall"/>
#                <parameter idref="originBDMMPrime.t:PterosaurSmall" name="processLength"/>
#            </parameterization>
#            <parameter id="typeFrequencies.t:PterosaurSmall" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <typeTraitSet idref="typeTraitSet.t:PterosaurSmall"/>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=201.3,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Faxinalipterus minimus=225.42,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Maehary bonapartei=225.42,PVSJ 883=229.35,Pachagnathus benitoi=210.35,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4,Yelaphomte praderioi=210.35">
#                    <taxa alignment="@PterosaurSmall" id="TaxonSet.PterosaurSmall" spec="beast.evolution.alignment.TaxonSet"/>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <distribution id="birthRateCanonicalPrior.t:PterosaurSmall" spec="bdmmprime.util.priors.ZeroExcludingPrior" x="@birthRateCanonical.t:PterosaurSmall">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <distribution id="deathRateCanonicalPrior.t:PterosaurSmall" spec="bdmmprime.util.priors.ZeroExcludingPrior" x="@deathRateCanonical.t:PterosaurSmall">
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originBDMMPrimePrior.t:PterosaurSmall" name="distribution" x="@originBDMMPrime.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="39.0" name="distr" upper="150.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <distribution id="samplingRateCanonicalPrior.t:PterosaurSmall" spec="bdmmprime.util.priors.ZeroExcludingPrior" x="@samplingRateCanonical.t:PterosaurSmall">
#            <Exponential id="Exponential.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="UCMeanRatePrior.c:PterosaurSmall" name="distribution">
#            <parameter id="ucedMean.c:PterosaurSmall" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:PterosaurSmall" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:PterosaurSmall" id="ExponentialRelaxedClock.c:PterosaurSmall" numberOfDiscreteRates="0" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:PterosaurSmall">
#                <Exponential id="Exponential.c:PterosaurSmall" name="distr">
#                    <parameter id="UCExpLambda.c:PterosaurSmall" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="40" id="expRateCategories.c:PterosaurSmall" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	birthRateSVCanonical	birthRateAmongDemesCanonical	deathRateSVCanonical	samplingRateSVCanonical	removalProbSVCanonical	originBDMMPrime	typeFrequencies	typeMappedTree.length_NOT_SET	mutationRate	gammaShape	proportionInvariant	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
0	-4253.62575155527	-4105.676677673834	-147.9490738814353	-4105.676677673834	39.1237727948983	1.0	1.0	1.0	0.1	0.0	70.0	1.0	55.14985479644006	1.0	1.0	0.0	1.0	1.5248732208688645	0.9070797173271984	0.9516922365573098
1000	-3025.2172633010764	-2892.851057074395	-132.3662062266813	-2892.851057074395	36.94999999999999	0.867411884704856	1.0	0.8940997720953249	0.11457773710322235	0.0	39.029256655181015	1.0	56.751110534137695	1.0	0.997393694329697	0.0	0.2185471326744492	0.04289836255786731	0.022104802359161988	1.0267201509911763
2000	-2957.1225315945667	-2819.10848197958	-138.01404961498645	-2819.10848197958	36.94999999999999	0.5960644767187799	1.0	0.6147090251462821	0.09251549918520871	0.0	43.31356298895261	1.0	63.03193349390452	1.0	0.997393694329697	0.0	0.15246762381843854	0.022572366761062758	0.017312440660949016	1.3279079966433023
3000	-2936.9366970862784	-2803.4773432698917	-133.4593538163865	-2803.4773432698917	37.003038727081325	0.8579817571461473	1.0	0.7673155868125293	0.1004391337001533	0.0	39.27771115027999	1.0	59.429754140917616	1.0	0.997393694329697	0.0	0.15246762381843854	0.024856210637173456	0.012988427765193787	1.0848747673762245
4000	-2932.069422064266	-2794.2761023366484	-137.79331972761756	-2794.2761023366484	37.19765352463448	1.108383665040262	1.0	1.1810033092092858	0.12266693974714107	0.0	39.751885992106956	1.0	63.86450292704555	1.0	0.997393694329697	0.0	0.15246762381843854	0.02364282078486938	0.007253267655759897	0.9841274707269023
5000	-2928.5501477974394	-2790.6458928723964	-137.9042549250432	-2790.6458928723964	36.94999999999999	1.3748953805367772	1.0	1.5088161332710368	0.07260293683422109	0.0	39.49929533298777	1.0	65.89293342220515	1.0	0.8921390381913529	0.0	0.15248251118907408	0.03059805540322805	0.017531213408701313	1.124851231072615
6000	-2901.918878563023	-2752.0450811040305	-149.8737974589924	-2752.0450811040305	36.94999999999999	1.2652955977706577	1.0	1.14886105941857	0.06073833922866721	0.0	42.767317651178246	1.0	84.53629323100688	1.0	0.8710787073284532	0.0	0.13957984543747132	0.03182981164038717	0.007464559465663269	1.1170725005632582
7000	-2890.457829919484	-2739.316354312137	-151.1414756073471	-2739.316354312137	37.95669490900795	1.3302122243692143	1.0	1.4058942625197253	0.03927945430099272	0.0	43.10122784878053	1.0	87.20791253216089	1.0	1.1329637938266053	0.0	0.13551800808113684	0.02198778254156135	0.008201450222279773	1.1809153812283992
8000	-2896.1293185372388	-2740.2453697597243	-155.88394877751443	-2740.2453697597243	36.94999999999999	1.2218694573658924	1.0	1.4107109790863988	0.04792133780126182	0.0	40.96933013627004	1.0	92.15083997247608	1.0	1.1329637938266053	0.0	0.07985780273186506	0.01607769122633662	0.0018781104295404038	0.9806602498489582
9000	-2883.8062870009317	-2731.0426478056283	-152.76363919530309	-2731.0426478056283	37.36883930361668	1.2912165420661137	1.0	1.1925820887064469	0.02185583911622486	0.0	40.331751859179626	1.0	96.42376685928879	1.0	1.1329637938266053	0.0	0.06937328073940936	0.014129371768813041	0.0017883684736087302	1.1495218691461682
10000	-2881.7136071758346	-2729.721698126944	-151.99190904889053	-2729.721698126944	37.184500986223846	1.266405153647963	1.0	1.1785734350563315	0.02357044147415038	0.0	41.52159619918366	1.0	94.70420678629657	1.0	0.9120368872588251	0.0	0.061681304655964685	0.013665222734395837	0.0018779112122553903	1.1857362319258338
11000	-2884.6870898094494	-2731.0981187969637	-153.58897101248584	-2731.0981187969637	36.94999999999999	1.1561374275215681	1.0	1.0344351897209447	0.02559169990525776	0.0	42.113627213186895	1.0	96.95714149011935	1.0	0.9120368872588251	0.0	0.061681304655964685	0.017422708714208122	0.0011784480726154617	0.9630472905868636
12000	-2878.9928333865782	-2726.7911224043755	-152.2017109822027	-2726.7911224043755	36.991877321271645	1.2352686136019144	1.0	1.147408847934443	0.01856176169582039	0.0	41.400937533916355	1.0	94.90494304401057	1.0	0.9120368872588251	0.0	0.061681304655964685	0.01673545888356818	0.002569018072237073	1.1993042897699429
13000	-2890.9575173676226	-2737.7701006169023	-153.1874167507202	-2737.7701006169023	36.94999999999999	1.1748233111094886	1.0	1.1395031982640842	0.02729223304972516	0.0	41.285190178093615	1.0	100.71270734866627	1.0	0.9120368872588251	0.0	0.061681304655964685	0.018614994373029256	0.0028856846882051746	1.013774465341403
14000	-2899.1224883098107	-2743.9539342262847	-155.16855408352623	-2743.9539342262847	37.10777819914708	0.6819912916058359	1.0	0.5829891660485381	0.0315533393881991	0.0	41.05729781611696	1.0	106.04819405464045	1.0	0.9120368872588251	0.0	0.06390429578553726	0.017912493881922596	0.004596223606637801	1.266900250984045
15000	-2893.378816948063	-2736.287264387791	-157.09155256027245	-2736.287264387791	40.30660404693191	0.30475082192413694	1.0	0.3638581191207392	0.04828767812188172	0.0	40.53558961521133	1.0	110.5375195001063	1.0	0.9120368872588251	0.0	0.06713362639793281	0.015104019333987872	0.001778984196106096	1.1705230528093475
16000	-2886.5411331866267	-2735.5259077473347	-151.01522543929215	-2735.5259077473347	36.94999999999999	0.36010664235496703	1.0	0.3312052850623246	0.06869023395643797	0.0	39.28482410252714	1.0	98.34483337427335	1.0	1.5195108698280724	0.0	0.06252532250922589	0.01626288044902583	0.003226624823404032	1.2055887808590338
17000	-2888.911050399298	-2735.8087149360454	-153.1023354632523	-2735.8087149360454	36.94999999999999	0.35339259627281894	1.0	0.3009278107517436	0.12375691067105947	0.0	41.36977114435333	1.0	95.96591511903532	1.0	1.5195108698280724	0.0	0.06376604269136825	0.016600537191815593	0.002031516422545153	1.030261669015742
18000	-2886.4596987740324	-2731.968672224762	-154.4910265492702	-2731.968672224762	38.738684374082816	0.39943839005100096	1.0	0.370312448601496	0.07848380668147639	0.0	41.74049940209068	1.0	103.39309386265901	1.0	1.5195108698280724	0.0	0.05704678132791722	0.014053057230559683	0.0019434272002972631	1.1166454282200777
19000	-2884.916449470568	-2732.277708451384	-152.63874101918384	-2732.277708451384	38.90627042495515	0.4465631089296898	1.0	0.4117761964064478	0.043134449561213414	0.0	41.11243887783653	1.0	99.35841012420144	1.0	1.5195108698280724	0.0	0.06648973384701581	0.016215157620972077	0.0026623066986419808	1.1020471570190773
20000	-2886.3110206758492	-2733.851435200585	-152.45958547526416	-2733.851435200585	38.98841270152182	0.7085212560438785	1.0	0.7041554840018983	0.03538808086642347	0.0	41.68222447213554	1.0	100.70561735465625	1.0	1.5195108698280724	0.0	0.060043993226831884	0.015358547552270996	0.0014903168664654944	1.0074969195397654
21000	-2885.6368483035467	-2734.807613289231	-150.82923501431537	-2734.807613289231	37.369741739600954	0.883513618630839	1.0	0.9321783725988303	0.0271262381497081	0.0	39.265719589419696	1.0	93.97506395161312	1.0	0.9848959299929461	0.0	0.060043993226831884	0.016329887040384877	0.0013622127144170791	1.0049132661758378
22000	-2892.1222085193235	-2740.626919523176	-151.49528899614717	-2740.626919523176	36.94999999999999	0.8657667458789902	1.0	0.8294065244143655	0.035233217439974096	0.0	39.265719589419696	1.0	99.85119356465432	1.0	0.9848959299929461	0.0	0.05730685064354994	0.0227058482927702	0.0015071666314072627	1.0203856106418172
23000	-2894.0736121320842	-2742.6941104540692	-151.37950167801486	-2742.6941104540692	37.54710556969169	0.8099614710252643	1.0	0.7613240187992814	0.048704795761741575	0.0	41.764948526322286	1.0	97.09299644100585	1.0	0.8226649306523282	0.0	0.03961870870912994	0.01481614609073367	6.227267406462294E-4	0.7956868386307776
24000	-2883.537793405361	-2730.1755352307187	-153.36225817464228	-2730.1755352307187	38.378401385354955	0.9449746587790611	1.0	0.9098846396673083	0.0324903830690711	0.0	39.44530044986257	1.0	106.22298151419878	1.0	0.9231142659273934	0.0	0.04001249497329037	0.0141558185138444	0.0010852571716517372	0.9814910949693849
25000	-2890.223359816436	-2732.7454302381266	-157.47792957830956	-2732.7454302381266	42.42589090326756	0.979925165238872	1.0	0.9425765095650845	0.026429364550816705	0.0	46.16936985385239	1.0	114.35099926611242	1.0	1.2495548785972916	0.0	0.032876866146871936	0.013690575953303983	3.582143164404019E-4	0.8067198136006445
26000	-2881.0776292179494	-2723.785437093905	-157.29219212404445	-2723.785437093905	42.51357168313599	0.6298397512615866	1.0	0.6749322664952667	0.030307677213213365	0.0	43.88631036149787	1.0	114.62973446120485	1.0	1.2495548785972916	0.0	0.0326546206637122	0.011180342301228646	5.82106658084528E-4	0.9543332604956469
27000	-2891.5775836745843	-2733.8131409077273	-157.76444276685692	-2733.8131409077273	37.50892152501903	0.7812415211638514	1.0	0.6236278826324111	0.03822387665257496	0.0	41.641876291077324	1.0	106.33414514699496	1.0	1.2495548785972916	0.0	0.026508898106700624	0.01422169714196128	2.85642737390967E-4	0.7208171363993303
28000	-2878.158117650297	-2726.830050415576	-151.32806723472106	-2726.830050415576	37.368857614590986	0.5490109807466145	1.0	0.5872690054673452	0.05756409646362588	0.0	39.35105851960007	1.0	98.22386961636914	1.0	1.2495548785972916	0.0	0.025726345059843007	0.015382939496092143	4.755603601859096E-4	0.9046348867189695
29000	-2886.9558314836654	-2730.926541413064	-156.02929007060146	-2730.926541413064	36.98860631303214	0.4645622723343601	1.0	0.4474964416284473	0.04925892558401258	0.0	51.99148149208722	1.0	102.83874858524791	1.0	1.2495548785972916	0.0	0.022839229141675434	0.015247425412643302	3.3213069655176167E-4	0.9043740363089044
30000	-2875.484239701787	-2721.6111576655917	-153.8730820361954	-2721.6111576655917	40.96966988669182	0.44060545141692525	1.0	0.38960605543330734	0.06693089351166033	0.0	43.81143523345515	1.0	105.3160112434373	1.0	1.7214683589666073	0.0	0.023097042758900926	0.013076140377407994	3.6783617015630335E-4	0.9468502160383095
